,movie_name,nation,distribution,director_average,actor_sum,rate,genre,release_date,day1_screen,day1_audience,day14_date,day14_audience
842,퍼스트 그레이더,영국,골든타이드픽처스(주),700095,648177,12세이상관람가,드라마,2012-05-17,5,32,2012-05-30,612
843,동경 이야기,일본,오드,0,0,전체관람가,드라마,2014-08-16,1,116,2014-08-29,638
844,하늘의 황금마차,한국,(주)영화사 진진,48558,193253,12세이상관람가,드라마,2014-09-04,26,106,2014-09-17,1893
845,더 기버: 기억전달자,미국,(주)지어소프트,429735,2317305,12세이상관람가,SF|드라마|판타지,2014-08-20,225,13893,2014-09-02,105864
846,모스트 원티드 맨,영국,(주)드림웨스트픽쳐스|(주)인벤트스톤,28450,1520156,청소년관람불가,스릴러|드라마,2014-08-07,26,971,2014-08-20,10804
847,순천,한국,(주)인디플러그,768,0,전체관람가,다큐멘터리,2014-09-04,5,71,2014-09-17,1190
848,비포 : 치즈와 초콜릿을 찾아서,이스라엘,(주)영화사 빅,9031,0,전체관람가,애니메이션|어드벤처,2014-07-10,54,814,2014-07-23,17833
849,더 퍼지 : 거리의 반란,미국,유니버설픽쳐스인터내셔널 코리아(유),137340,329492,청소년관람불가,공포(호러)|스릴러,2014-08-27,204,12045,2014-09-09,59422
850,왓니껴,한국,(주)씨타마운틴픽쳐스,0,0,12세이상관람가,드라마,2014-08-21,4,58,2014-09-03,725
851,"안녕, 하세요!",한국,롯데쇼핑㈜롯데엔터테인먼트,1143136,273878,전체관람가,다큐멘터리,2012-05-24,14,118,2012-06-06,3929
852,명량,한국,씨제이이앤엠(주),2592935,19923284,15세이상관람가,사극|액션,2014-07-30,"1,159",682701,2014-08-12,11775978
853,터널 3D,한국,(주)박수엔터테인먼트,0,3675677,15세이상관람가|15세이상관람가,공포(호러)|스릴러,2014-08-20,264,19255,2014-09-02,78324
854,맨 인 블랙 3,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,263053,3877811,12세이상관람가|12세이상관람가,액션|코미디|SF,2012-05-24,729,141261,2012-06-06,2731196
855,프란체스코와 교황,독일,라인트리엔터테인먼트 ,0,0,전체관람가,다큐멘터리,2012-05-17,5,34,2012-05-30,682
856,레쓰링,한국,(주)박수엔터테인먼트,862496,1482598,청소년관람불가,코미디,2014-09-11,29,260,2014-09-24,2110
857,나의 첫번째 장례식,벨기에,(주)판다미디어,1821,38267,15세이상관람가,코미디,2014-09-11,17,440,2014-09-24,5341
858,"메밀꽃, 운수 좋은 날, 그리고 봄봄",한국,이달투,26012,3555222,전체관람가,애니메이션,2014-08-21,35,1434,2014-09-03,16517
859,곤충왕국 3D,한국,골든타이드픽처스(주),105886,148320,전체관람가|전체관람가,다큐멘터리,2014-08-14,39,734,2014-08-27,10610
860,자유의 언덕,한국,(주)영화제작전원사 |(주)영화사 조제,69589,2898206,청소년관람불가,드라마,2014-09-04,46,1953,2014-09-17,27534
861,"메밀꽃, 운수 좋은 날, 그리고 봄봄",한국,이달투,26012,3555222,전체관람가,애니메이션,2014-08-21,35,1434,2014-09-03,16517
862,족구왕,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),0,1117200,15세이상관람가,코미디|멜로/로맨스|드라마,2014-08-21,56,1233,2014-09-03,16939
863,관계,한국,브릿지웍스 엔터테인먼트(주),0,0,청소년관람불가,멜로/로맨스|드라마,2014-08-27,19,857,2014-09-09,2096
864,루시,미국,유니버설픽쳐스인터내셔널 코리아(유),105565,4487339,청소년관람불가,액션,2014-09-03,441,143617,2014-09-16,1848406
865,마녀,한국,CGV아트하우스,0,12003,청소년관람불가,공포(호러)|스릴러|드라마,2014-09-11,60,1010,2014-09-24,7910
866,세븐 싸이코패스,영국,(주)미디어로그,57387,1473806,청소년관람불가,코미디,2014-09-18,22,185,2014-10-01,2804
867,사막에서 연어낚시,영국,(주)나이너스엔터테인먼트|(유)영화사 화수분,53485,1113361,12세이상관람가,드라마,2014-10-16,87,1740,2014-10-29,15916
868,차형사,한국,씨제이이앤엠(주),1832727,9092165,15세이상관람가,코미디|액션,2012-05-30,395,48130,2012-06-12,910397
869,바리새인,한국,(유)영화사 화수분,22219,5228276,청소년관람불가,드라마,2014-09-25,20,841,2014-10-08,1564
870,꽃과 뱀: 더 제로,일본,(주)엔케이컨텐츠,1601,0,청소년관람불가,스릴러,2014-09-17,5,48,2014-09-30,672
871,먹이사슬,한국,노바엔터테인먼트 ,271,0,청소년관람불가,멜로/로맨스,2014-09-17,20,912,2014-09-30,2070
872,미조,한국,(주)씨타마운틴픽쳐스,812,0,청소년관람불가,드라마,2014-10-02,3,11,2014-10-15,106
873,드라큘라 2014,미국,스크린조이,47,0,15세이상관람가,SF|판타지|스릴러,2014-10-07,4,119,2014-10-20,563
874,"서른아홉, 열아홉",프랑스,판씨네마(주),80342,60072,청소년관람불가,멜로/로맨스|코미디,2014-09-18,37,608,2014-10-01,7006
875,제보자,한국,메가박스(주)플러스엠,633571,12855145,12세이상관람가,드라마,2014-10-02,676,107854,2014-10-15,1355080
876,천국의 아이들,한국,(주)미로비젼,379343,1621639,12세이상관람가,드라마,2012-05-24,6,36,2012-06-06,1776
877,스노우 화이트 앤 더 헌츠맨,미국,유니버설픽쳐스인터내셔널 코리아(유),764072,3794987,12세이상관람가,액션|어드벤처|판타지,2012-05-30,409,30024,2012-06-12,617485
878,프랭크,영국,(주)영화사 진진,87328,2251928,15세이상관람가,코미디|드라마,2014-09-25,194,3832,2014-10-08,41994
879,피노키오의 모험,독일,(주)소나무픽쳐스,3545,203373,전체관람가,애니메이션|어드벤처,2014-09-18,34,172,2014-10-01,14641
880,정글히어로,한국,씨제이이앤엠(주),267373,3676740,전체관람가|전체관람가,애니메이션,2014-10-02,181,2181,2014-10-15,66150
881,플러스 원,미국,(주)팝엔터테인먼트,83864,0,청소년관람불가,스릴러,2014-09-25,35,402,2014-10-08,2569
882,그랜드 센트럴,프랑스,(주)씨에이씨엔터테인먼트,0,303508,청소년관람불가,멜로/로맨스|드라마,2014-09-18,10,92,2014-10-01,1833
883,사토미를 찾아라,한국,브릿지웍스 엔터테인먼트(주),0,0,청소년관람불가,코미디|멜로/로맨스,2014-10-16,20,852,2014-10-29,2595
884,드라큘라: 전설의 시작,미국,유니버설픽쳐스인터내셔널 코리아(유),0,1359721,15세이상관람가,판타지|액션,2014-10-08,347,74586,2014-10-21,1048724
885,미확인 동영상 : 절대클릭금지,한국,(주)쇼박스,644884,2374107,15세이상관람가,공포(호러),2012-05-30,236,16702,2012-06-12,767826
886,툼스톤,미국,(주)인벤트스톤,0,1903353,청소년관람불가,액션|범죄|드라마|미스터리|스릴러,2014-09-18,367,25970,2014-10-01,239711
887,나이팅게일,중국,㈜영화사 백두대간,28250,2717,전체관람가,가족|드라마,2014-09-25,4,68,2014-10-08,666
888,마다가스카3 : 이번엔 서커스다!,미국,씨제이이앤엠(주),1986409,5703381,전체관람가,애니메이션|어드벤처|코미디,2012-06-06,509,226836,2012-06-19,1030621
889,봄,한국,필라멘트픽쳐스,0,8555060,청소년관람불가,드라마|멜로/로맨스,2014-11-20,104,1117,2014-12-03,13787
890,노벰버 맨,미국,롯데쇼핑㈜롯데엔터테인먼트,179215,807556,15세이상관람가,액션|스릴러,2014-10-16,360,29734,2014-10-29,246457
891,애나벨,미국,워너브러더스 코리아(주),19615,2052474,15세이상관람가,공포(호러),2014-10-02,344,81019,2014-10-15,794338
892,씬 시티: 다크히어로의 부활,미국,메가박스(주)플러스엠,356183,5457948,청소년관람불가|청소년관람불가,액션|범죄|스릴러,2014-09-11,328,14537,2014-09-24,81554
893,아틀란틱 머신,미국,스크린조이,16,0,12세이상관람가,SF|액션|어드벤처,2014-10-07,20,908,2014-10-20,1181
894,스톰 둠스데이,미국,(주)케이알씨지,0,0,12세이상관람가,액션|SF,2014-10-01,20,914,2014-10-14,1237
895,다우더,한국,어뮤즈,19987,117762,15세이상관람가,가족|드라마,2014-11-06,38,293,2014-11-19,3446
896,모라토리움기의 다마코,일본,오드,6534,2360,12세이상관람가,코미디,2014-09-11,9,202,2014-09-24,1899
897,행복배달부 팻아저씨,영국,(주)영화사 빅,160148,0,전체관람가,애니메이션,2014-10-09,155,8988,2014-10-22,27943
898,박스트롤,미국,유니버설픽쳐스인터내셔널 코리아(유),0,3796262,전체관람가|전체관람가,애니메이션|가족|어드벤처|코미디,2014-11-06,163,1326,2014-11-19,87504
899,지골로 인 뉴욕,미국,(주)나이너스엔터테인먼트,3663,765223,청소년관람불가,멜로/로맨스|코미디,2014-09-25,230,3701,2014-10-08,29600
900,레드카펫,한국,(주)프레인글로벌,0,7440014,15세이상관람가,멜로/로맨스|코미디,2014-10-23,375,26180,2014-11-05,300480
901,히마와리와 나의 7일,일본,(주)씨타마운틴픽쳐스,0,65248,전체관람가,드라마,2014-09-25,2,4,2014-10-08,421
902,타마코 러브 스토리,일본,(주)머스트씨무비릴리징컴퍼니,139075,0,전체관람가,애니메이션|드라마|코미디|멜로/로맨스,2014-09-25,25,570,2014-10-08,6719
903,1월의 두 얼굴,영국,(주)영화사 진진,0,2177326,15세이상관람가,스릴러,2014-09-11,45,407,2014-09-24,4370
904,유고와 라라 : 신비의 숲 어드벤처,중국,(주)프레인글로벌,40374,320159,전체관람가,애니메이션|판타지|어드벤처,2014-10-02,104,740,2014-10-15,24795
905,60만번의 트라이,한국,㈜인디스토리,0,13463604,12세이상관람가,다큐멘터리,2014-09-18,76,2172,2014-10-01,16035
906,나는 야한 여자가 좋다 2,한국,(주)케이알씨지,1460,0,청소년관람불가,멜로/로맨스,2014-10-01,20,914,2014-10-14,1248
907,레디액션 청춘,한국,(주)인벤트스톤,424258,9311240,청소년관람불가,드라마,2014-11-13,19,163,2014-11-26,2427
908,메이즈 러너,미국,이십세기폭스코리아(주),0,1994634,12세이상관람가,액션|미스터리|SF|스릴러,2014-09-18,472,83355,2014-10-01,1819732
909,오토마타,스페인,(주)지어소프트,0,183035,15세이상관람가,SF|스릴러,2014-10-23,19,128,2014-11-05,1598
910,프로메테우스,미국,이십세기폭스코리아(주),774358,3252408,청소년관람불가|청소년관람불가,SF|스릴러,2012-06-06,521,177078,2012-06-19,840046
911,설계,한국,(주)팝엔터테인먼트,0,336789,청소년관람불가,스릴러,2014-09-18,252,8031,2014-10-01,45279
912,울브스,미국,(주)프레인글로벌,0,1480655,15세이상관람가,판타지|액션,2014-11-13,291,7377,2014-11-26,43112
913,시작은 키스!,프랑스,판씨네마(주),0,689634,12세이상관람가,코미디|멜로/로맨스,2012-06-14,29,935,2012-06-27,17287
914,초콜렛 도넛,미국,CGV아트하우스,0,921790,15세이상관람가,드라마,2014-10-02,53,2171,2014-10-15,27617
915,나인뮤지스; 그녀들의 서바이벌,한국,하준사,0,0,12세이상관람가,다큐멘터리,2014-09-25,6,47,2014-10-08,562
916,와이 스톱 나우,미국,와이드 릴리즈(주),0,1981808,15세이상관람가,드라마|코미디,2014-10-29,2,99,2014-11-11,3966
917,콰이어트 원,영국,(주)더블앤조이픽쳐스,0,536519,15세이상관람가,공포(호러),2014-09-18,65,764,2014-10-01,6810
918,마담 뺑덕,한국,씨제이이앤엠(주),684885,4322187,청소년관람불가,멜로/로맨스,2014-10-02,536,67072,2014-10-15,449053
919,철의 꿈,한국,(주)영화사 진진,0,0,전체관람가,다큐멘터리,2014-11-13,9,51,2014-11-26,1013
920,돌이킬 수 없는,프랑스,찬란,0,0,청소년관람불가,드라마,2014-10-02,4,10,2014-10-15,126
921,백발마녀전: 명월천국,중국,(주)누리픽쳐스,103366,0,12세이상관람가,판타지|멜로/로맨스,2014-10-01,20,929,2014-10-14,3151
922,리저너블 다우트,독일,와이드 릴리즈(주),116649,1259281,15세이상관람가,범죄|스릴러,2014-10-02,19,510,2014-10-15,1421
923,애프터 파티,스페인,(주)미디어로그,0,0,청소년관람불가,공포(호러)|스릴러,2014-10-29,2,118,2014-11-11,3951
924,위층여자,한국,노바엔터테인먼트 ,0,0,청소년관람불가,멜로/로맨스|코미디,2014-10-29,20,853,2014-11-11,3739
925,가자! 장미여관으로 3 - 방황,한국,(주)케이알씨지,1413,0,청소년관람불가,멜로/로맨스,2014-10-08,20,814,2014-10-21,1529
926,킬 유어 달링,미국,(주)영화사 진진,0,4142284,청소년관람불가,드라마|멜로/로맨스,2014-10-16,93,3241,2014-10-29,26855
927,정글히어로,한국,씨제이이앤엠(주),267373,3676740,전체관람가|전체관람가,애니메이션,2014-10-02,181,2181,2014-10-15,66150
928,천 번을 불러도,한국,(주)씨타마운틴픽쳐스,0,0,15세이상관람가,드라마,2014-10-16,8,103,2014-10-29,577
929,다른나라에서,한국,(주)영화제작전원사 |(주)영화사 조제,70036,4154306,청소년관람불가,드라마,2012-05-31,35,1843,2012-06-13,20325
930,레디액션 청춘,한국,(주)인벤트스톤,424258,9311240,청소년관람불가,드라마,2014-11-13,19,163,2014-11-26,2427
931,프렌즈 : 하얀 거짓말,프랑스,(주)마인스 엔터테인먼트,5828,0,15세이상관람가,드라마|코미디,2014-09-25,52,1097,2014-10-08,5047
932,베리 굿 걸,미국,(주)영화사 빅,0,3172703,15세이상관람가,멜로/로맨스|드라마,2014-09-25,338,16519,2014-10-08,103104
933,"1789, 바스티유의 연인들",한국,유니버설픽쳐스인터내셔널 코리아(유),1843,1133,전체관람가,뮤지컬|공연,2014-09-18,35,353,2014-10-01,3502
934,씬 시티: 다크히어로의 부활,미국,메가박스(주)플러스엠,356183,5457948,청소년관람불가|청소년관람불가,액션|범죄|스릴러,2014-09-11,328,14537,2014-09-24,81554
935,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",일본,(주)이수C&E,1880,0,전체관람가,액션|SF,2014-10-02,205,4251,2014-10-15,179455
936,5일의 마중,중국,찬란,288665,187621,전체관람가,멜로/로맨스|드라마,2014-10-08,62,1048,2014-10-21,35139
937,엄마에게,한국,어뮤즈,0,0,전체관람가,드라마,2012-05-31,4,37,2012-06-13,351
938,와이 스톱 나우,미국,와이드 릴리즈(주),0,1981808,15세이상관람가,드라마|코미디,2014-10-29,2,99,2014-11-11,3966
939,서울연애,한국,서울독립영화제,0,3978716,청소년관람불가,드라마,2014-10-30,4,60,2014-11-12,1243
940,틴토 브라스의 모든 것,이탈리아,노바엔터테인먼트 ,0,0,청소년관람불가,다큐멘터리,2014-10-29,20,852,2014-11-11,2207
941,60만번의 트라이,한국,㈜인디스토리,0,13463604,12세이상관람가,다큐멘터리,2014-09-18,76,2172,2014-10-01,16035
942,U.F.O.,한국,㈜인디스토리,684,3062922,청소년관람불가,드라마|미스터리,2012-05-24,11,43,2012-06-06,958
943,나의 사랑 나의 신부,한국,씨네그루(주)다우기술,1972377,9458085,15세이상관람가,멜로/로맨스|코미디,2014-10-08,577,88406,2014-10-21,1543209
944,웨스턴 리벤지,덴마크,(주)영화사 빅,0,1312143,청소년관람불가,액션|서부극(웨스턴),2014-10-30,114,2088,2014-11-12,15140
945,더블: 달콤한 악몽,영국,(주)엣나인필름,0,1296812,15세이상관람가,미스터리|멜로/로맨스,2014-09-25,42,489,2014-10-08,7199
946,꼬마잠수함 올리,중국,예지림엔터테인먼트,0,151010,전체관람가,애니메이션|어드벤처,2014-10-16,127,1452,2014-10-29,24084
947,비포 : 불가사의한 피라미드,이스라엘,(주)영화사 빅,12945,0,전체관람가,애니메이션|어드벤처,2014-09-18,12,40,2014-10-01,6070
948,슬로우 비디오,한국,이십세기폭스코리아(주),2897477,13466584,12세이상관람가,드라마|코미디,2014-10-02,596,98673,2014-10-15,1071120
949,할머니는 일학년,한국,(주)나이너스엔터테인먼트,90107,72,전체관람가,가족|드라마,2012-05-24,30,264,2012-06-06,4653
950,슈퍼스타,한국,(주)씨타마운틴픽쳐스,411513,2680860,15세이상관람가,코미디|드라마,2012-06-07,16,109,2012-06-20,1370
951,리턴드,스페인,와이드 릴리즈(주),113,0,15세이상관람가,공포(호러)|스릴러,2014-10-30,21,865,2014-11-12,1978
952,인터스텔라,미국,워너브러더스 코리아(주),2643107,2747720,12세이상관람가,SF,2014-11-06,"1,089",227025,2014-11-19,5440039
953,내가 잠들기 전에,영국,(주)영화사 진진,0,959772,청소년관람불가,미스터리|스릴러,2014-10-30,190,6705,2014-11-12,49801
954,맨홀,한국,롯데쇼핑㈜롯데엔터테인먼트,0,3839313,청소년관람불가,공포(호러)|스릴러,2014-10-08,279,26180,2014-10-21,132604
955,지미스 홀,영국,그린나래미디어(주),17004,194508,12세이상관람가,드라마,2014-10-09,34,1513,2014-10-22,9159
956,"소년, 소녀 그리고 바다",일본,(주)티캐스트콘텐츠허브,17691,0,청소년관람불가,멜로/로맨스,2014-10-09,21,723,2014-10-22,5108
957,거룩한 소녀 마리아,독일,와이드 릴리즈(주),0,0,12세이상관람가,드라마,2014-10-23,5,21,2014-11-05,826
958,블루 발렌타인,미국,(주)영화사 진진,52205,574051,청소년관람불가,드라마|멜로/로맨스,2012-05-31,14,748,2012-06-13,9768
959,토마스와 친구들: 잃어버린 왕관,영국,씨제이이앤엠(주),27345,0,전체관람가,애니메이션,2014-11-13,51,686,2014-11-26,14107
960,토미웅거러 스토리,프랑스,(주)씨타마운틴픽쳐스,0,1060,청소년관람불가,다큐멘터리,2014-11-13,3,21,2014-11-26,343
961,파티51,한국,㈜인디스토리,0,0,청소년관람불가,다큐멘터리,2014-12-11,9,81,2014-12-24,1458
962,꼬마 잠수함 올리 2,미국,예지림엔터테인먼트,0,227033,전체관람가,애니메이션,2014-12-04,90,1852,2014-12-17,30473
963,반 고흐: 위대한 유산,네덜란드,(주)팝엔터테인먼트,0,15991,12세이상관람가,드라마,2014-10-30,34,501,2014-11-12,7666
964,사다코 3D : 죽음의 동영상,일본,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),6709,18173,15세이상관람가|15세이상관람가,공포(호러),2012-06-14,243,16432,2012-06-27,122299
965,에코,미국,(주)박수엔터테인먼트|(주)필름오마쥬,235207,0,전체관람가,SF|어드벤처,2014-10-08,107,649,2014-10-21,18949
966,깨끗하고 연약한,일본,(유)영화사 화수분,22608,580243,12세이상관람가,멜로/로맨스|드라마,2014-10-30,12,377,2014-11-12,2361
967,마다가스카3 : 이번엔 서커스다!,미국,씨제이이앤엠(주),1986409,5703381,전체관람가,애니메이션|어드벤처|코미디,2012-06-06,509,226836,2012-06-19,1030621
968,무드 인디고,프랑스,(주)프레인글로벌,58209,652915,15세이상관람가,드라마|판타지,2014-12-11,55,2172,2014-12-24,24168
969,우리는 형제입니다,한국,(주)쇼박스,849884,11463009,12세이상관람가,코미디|드라마,2014-10-23,517,62171,2014-11-05,872815
970,빌리 엘리어트 뮤지컬 라이브,미국,유니버설픽쳐스인터내셔널 코리아(유),191056,0,전체관람가,뮤지컬|공연,2014-11-27,36,711,2014-12-10,13149
971,호빗: 다섯 군대 전투,미국,워너브러더스 코리아(주),2015670,10090378,12세이상관람가|12세이상관람가,어드벤처|판타지,2014-12-17,900,188655,2014-12-30,2448113
972,사랑에 대한 모든 것,미국,유니버설픽쳐스인터내셔널 코리아(유),2244,1257116,12세이상관람가,멜로/로맨스,2014-12-10,384,31139,2014-12-23,265059
973,모던발레 채플린,독일,그린나래미디어(주),0,0,12세이상관람가,공연,2014-11-20,14,193,2014-12-03,583
974,두 개의 문,한국,(주)시네마달,1140,0,15세이상관람가,다큐멘터리,2012-06-21,16,1079,2012-07-04,20124
975,"제자, 옥한흠",한국,(주)씨타마운틴픽쳐스,10391,867941,전체관람가,다큐멘터리,2014-10-30,18,1526,2014-11-12,24056
976,스페이스 둠스데이,미국,스크린조이,216,0,15세이상관람가,판타지|SF,2015-01-29,2,4,2015-02-11,16
977,덕수리 5형제,한국,롯데쇼핑㈜롯데엔터테인먼트,0,2519125,15세이상관람가,코미디|스릴러,2014-12-04,327,18744,2014-12-17,209747
978,마인드스케이프,스페인,오퍼스픽쳐스,0,149239,15세이상관람가,스릴러,2014-10-23,195,2901,2014-11-05,29707
979,다이빙벨,한국,(주)시네마달,15264,30528,15세이상관람가,다큐멘터리,2014-10-23,20,1430,2014-11-05,25161
980,퓨리,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),635178,3934905,15세이상관람가,액션|드라마|전쟁,2014-11-20,517,74695,2014-12-03,1114156
981,더 스토닝,미국,(주)에스와이코마드,0,486019,청소년관람불가,드라마,2012-06-14,16,264,2012-06-27,4660
982,보이후드,미국,유니버설픽쳐스인터내셔널 코리아(유),89771,131394,15세이상관람가,드라마,2014-10-23,206,5083,2014-11-05,141979
983,마다가스카3 : 이번엔 서커스다!,미국,씨제이이앤엠(주),1986409,5703381,전체관람가,애니메이션|어드벤처|코미디,2012-06-06,509,226836,2012-06-19,1030621
984,더 씽,미국,(주)싸이더스,0,911656,15세이상관람가,공포(호러)|미스터리|SF,2012-06-14,172,5038,2012-06-27,50620
985,소리굽쇠,한국,씨제이이앤엠(주),0,606522,15세이상관람가,드라마|미스터리,2014-10-30,45,229,2014-11-12,2862
986,춘하추동 로맨스,한국,주식회사 노버스엔터테인먼트,0,3578379,15세이상관람가,코미디|멜로/로맨스|드라마,2014-12-04,5,281,2014-12-17,791
987,컬러풀 웨딩즈,프랑스,(주)이수C&E,0,23900,12세이상관람가,코미디,2014-10-16,323,16474,2014-10-29,180153
988,서바이벌 워,미국,스크린조이,0,123,15세이상관람가,액션|스릴러,2015-01-15,6,203,2015-01-28,355
989,나를 찾아줘,미국,이십세기폭스코리아(주),459426,1258973,청소년관람불가,스릴러,2014-10-23,549,64919,2014-11-05,1376748
990,후궁 : 제왕의 첩,한국,롯데쇼핑㈜롯데엔터테인먼트,877336,7150924,청소년관람불가,사극|멜로/로맨스,2012-06-06,558,272166,2012-06-19,1851897
991,조선명탐정 : 사라진 놉의 딸,한국,(주)쇼박스,2821174,7497270,12세이상관람가,사극|코미디|어드벤처,2015-02-11,740,113443,2015-02-24,3290795
992,망원동 인공위성,한국,(주)시네마달,0,0,12세이상관람가,다큐멘터리,2015-02-05,21,134,2015-02-18,2293
993,울언니,한국,(주)팝엔터테인먼트,0,456119,청소년관람불가,드라마|스릴러,2014-12-04,10,226,2014-12-17,4226
994,해피 해피 브레드,일본,씨네21아이(주),5021,113319,전체관람가,드라마,2012-06-28,9,291,2012-07-11,6095
995,바티칸 뮤지엄,이탈리아,(주)팝엔터테인먼트,0,123262,전체관람가|전체관람가,다큐멘터리,2015-01-08,49,594,2015-01-21,8539
996,개를 훔치는 완벽한 방법,한국,(주)리틀빅픽쳐스|(주)대명문화공장,153234,6341497,전체관람가,드라마|가족,2014-12-31,205,26982,2015-01-13,220468
997,블랙버드,미국,(주)영화사 빅,0,0,15세이상관람가,드라마,2015-01-28,131,2670,2015-02-10,13130
998,주피터 어센딩,미국,워너브러더스 코리아(주),1327094,5213064,12세이상관람가|12세이상관람가,SF|액션|어드벤처,2015-02-05,546,44373,2015-02-18,308880
999,엘리아스: 바다의 보물을 찾아라!,노르웨이,(주)마인스 엔터테인먼트,0,0,전체관람가,애니메이션|어드벤처,2014-10-23,94,498,2014-11-05,16608
1000,나의 멋진 친구들,스웨덴,(주)더블앤조이픽쳐스,0,7135,전체관람가,코미디|드라마,2014-10-23,2,2,2014-11-05,19
1001,누구에게나 찬란한,한국,CGV아트하우스,39072,1746086,전체관람가,다큐멘터리,2014-11-06,42,369,2014-11-19,11203
1002,해적왕의 황금나침반,독일,와이드 릴리즈(주),7638,30552,전체관람가,가족|어드벤처,2014-11-27,27,197,2014-12-10,4395
1003,극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,일본,롯데쇼핑㈜롯데엔터테인먼트,233528,0,전체관람가,애니메이션,2015-01-14,300,17522,2015-01-27,229967
1004,백설공주 살인사건,일본,주식회사 씨네룩스,24451,124900,15세이상관람가,미스터리,2015-02-12,15,129,2015-02-25,2122
1005,원피스 : 에피소드 오브 루피 ~핸드 아일랜드의 모험~,일본,와이드 릴리즈(주),531544,0,15세이상관람가,애니메이션|판타지|어드벤처,2014-12-10,9,34,2014-12-23,1581
1006,테이큰 3,미국,이십세기폭스코리아(주),964713,2647479,15세이상관람가,액션|범죄|스릴러,2015-01-01,614,321653,2015-01-14,1877515
1007,눈의 여왕 2: 트롤의 마법거울,러시아,씨네그루(주)다우기술,367919,0,전체관람가|전체관람가,애니메이션|판타지|가족,2014-12-24,292,14964,2015-01-06,594955
1008,어메이징 스파이더맨,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,140458,1121228,12세이상관람가|12세이상관람가,액션,2012-06-28,"1,001",272155,2012-07-11,3648515
1009,파커,미국,와이드 릴리즈(주),249813,0,청소년관람불가,범죄|액션,2014-12-10,48,618,2014-12-23,6828
1010,GROW: 인피니트의 리얼 청춘 라이프,한국,골든타이드픽처스(주),0,268094,전체관람가,드라마,2014-12-04,70,4943,2014-12-17,23165
1011,아이 킬드 마이 마더,캐나다,(주)엣나인필름,23965,86989,청소년관람불가,드라마,2015-01-15,15,627,2015-01-28,4112
1012,아메리칸 스나이퍼,미국,워너브러더스 코리아(주),214066,907891,청소년관람불가,액션,2015-01-14,284,19229,2015-01-27,269728
1013,맵 투 더 스타,캐나다,와이드 릴리즈(주),42242,1610602,청소년관람불가,미스터리|스릴러,2014-12-25,28,859,2015-01-07,6199
1014,꽃보다 처녀귀신,한국,고구마콘텐츠허브(주),0,0,청소년관람불가,기타,2015-01-15,4,127,2015-01-28,1567
1015,토카레브,미국,(주)누리픽쳐스,12465,0,청소년관람불가,액션|범죄|스릴러,2014-10-23,20,908,2014-11-05,3375
1016,나의 독재자,한국,롯데쇼핑㈜롯데엔터테인먼트,706430,7397321,15세이상관람가,드라마,2014-10-30,637,37015,2014-11-12,378635
1017,황금시대,중국,판씨네마(주),13195,379926,12세이상관람가,드라마,2014-10-16,58,1754,2014-10-29,10892
1018,타임 투 러브,미국,(주)인벤트스톤,0,0,청소년관람불가,코미디|멜로/로맨스,2014-10-23,201,4720,2014-11-05,23567
1019,다이빙벨,한국,(주)시네마달,15264,30528,15세이상관람가,다큐멘터리,2014-10-23,20,1430,2014-11-05,25161
1020,앙상블,한국,길스토리,647689,0,전체관람가,드라마|다큐멘터리,2014-12-18,1,195,2014-12-31,762
1021,미라클 여행기,한국,미라클필름,1549,0,전체관람가,다큐멘터리,2015-01-15,12,62,2015-01-28,2111
1022,설해,한국,(주)마인스 엔터테인먼트|(주)씨타마운틴픽쳐스,366514,612489,12세이상관람가,멜로/로맨스|드라마,2015-01-08,33,314,2015-01-21,3892
1024,현기증,한국,메가박스(주)플러스엠,1643,2296885,청소년관람불가,가족|드라마,2014-11-06,71,999,2014-11-19,8415
1025,고양이 사무라이,일본,어뮤즈,0,38080,12세이상관람가,코미디|액션,2014-11-27,15,276,2014-12-10,4602
1026,그 사람 그 사랑 그 세상,한국,THE 픽쳐스|(주)팝엔터테인먼트,94767,1098901,전체관람가|전체관람가,다큐멘터리,2014-11-20,46,1141,2014-12-03,13410
1027,달사람,프랑스,(주)씨타마운틴픽쳐스,0,62884,전체관람가,애니메이션,2014-11-13,3,36,2014-11-26,828
1028,시작은 키스!,프랑스,판씨네마(주),0,689634,12세이상관람가,코미디|멜로/로맨스,2012-06-14,29,935,2012-06-27,17287
1029,박스트롤,미국,유니버설픽쳐스인터내셔널 코리아(유),0,3796262,전체관람가|전체관람가,애니메이션|가족|어드벤처|코미디,2014-11-06,163,1326,2014-11-19,87504
1030,미스터 터너,영국,(주)영화사 진진,15347,38325,청소년관람불가,드라마,2015-01-22,27,760,2015-02-04,10453
1031,"님아, 그 강을 건너지 마오",한국,CGV아트하우스|(주)대명문화공장,0,0,전체관람가,다큐멘터리,2014-11-27,186,8607,2014-12-10,354503
